,300104.SZ.Open,300104.SZ.High,300104.SZ.Low,300104.SZ.Close,300104.SZ.Volume,300104.SZ.Adjusted
523,23.5,23.89,22.63002,22.80002,56813700,5.41021
524,22.50002,22.50002,20.61998,21.16,29390400,5.02105
525,20.69999,21.36001,20.39999,20.74998,17160900,4.92376
526,20.63001,21.12998,19.52001,19.83,21520500,4.70546
527,19.71,19.91001,18.80001,18.92002,19647300,4.48952
528,18.92002,19.93998,18.92002,19.45,21851900,4.61528
529,19.49,19.66,19.23001,19.48001,19576400,4.62241
530,19.48001,19.48001,19.48001,19.48001,0,4.62241
531,19.48001,19.48001,19.48001,19.48001,0,4.62241
532,19.48001,19.48001,19.48001,19.48001,0,4.62241
533,19.48001,19.48001,19.48001,19.48001,0,4.62241
534,19.48001,19.48001,19.48001,19.48001,0,4.62241
535,19.53,20.29001,19.49999,19.83999,15569000,4.70783
536,19.91001,20.95998,19.91001,20.94,21322200,4.96885
537,20.81,21.29998,20.73999,21.14001,17788200,5.01631
538,20.94,20.99998,20.46001,20.52,15000200,4.86918
539,20.69999,21.28999,20.17,20.68001,14799100,4.90715
540,20.80001,20.9,20.13999,20.65998,10422100,4.9024
541,20.55001,20.77,20.27998,20.34001,12381300,4.82647
542,20.3,20.64999,20.12001,20.47999,11847700,4.85969
543,20.43999,20.74998,20.31998,20.74998,20166700,4.92376
544,20.69999,20.88002,20.39999,20.42001,12523900,4.84546
545,20.43,20.81,20.42001,20.71002,18485200,4.91427
546,20.86999,20.97001,20.51001,20.56999,14044500,4.88105
547,20.71002,20.73,20.21001,20.30999,9982800,4.81935
548,20.20002,20.3,19.27001,19.27001,19273000,4.57257
549,19.23001,19.46998,19.02,19.07999,10048800,4.52748
550,19.06001,19.74001,19.06001,19.37998,10476900,4.59867
551,19.37998,19.79999,19.19,19.39002,11771300,4.60105
552,19.57001,19.65001,19.28,19.50998,9951700,4.62952
553,19.65001,19.87001,19.37998,19.75999,16234700,4.68884
554,19.71999,19.79999,19.20998,19.41999,14440200,4.60816
555,19.31001,19.46998,19.07999,19.10001,10347700,4.53223
556,19.02999,19.15999,18.17999,18.58002,16168600,4.40885
557,18.59001,18.93001,18.52998,18.88001,10087200,4.48003
558,18.63001,19.44001,18.20001,18.99998,20331100,4.5085
559,19.03998,19.15,18.43,18.47,9353700,4.38274
560,18.41002,18.51999,17.78001,18.04,14288600,4.28071
561,18.17999,19.83999,18.17999,18.93001,39689200,4.4919
562,18.94999,18.97001,17.91,18.30999,20064700,4.34477
563,18.05998,18.29001,17.78001,17.94002,11998200,4.25698
564,17.95001,18.47,17.49999,18.09998,14101900,4.29494
565,18.17,18.17,17.60001,18,8596300,4.27121
566,18,18.13999,17.79999,17.83,6480800,4.23087
567,17.70999,17.98002,17.07998,17.56001,15896700,4.16681
568,17.45,17.45,16.59999,16.75001,16482900,3.97461
569,16.76,16.85999,16.40002,16.49002,13130400,3.91291
570,16.42999,16.76999,16.12,16.46999,12916500,3.90816
571,16.25,16.43998,15.38002,15.4,17528700,3.65426
572,15.38002,15.38002,14.54999,14.59999,18579200,3.46443
573,14.59999,14.89,14.10002,14.2,13437500,3.36951
574,14.2,14.47998,14.14002,14.45001,12114200,3.42884
575,14.42999,14.47998,13.90999,13.90999,10542800,3.3007
576,14.08999,15.11998,14.06001,14.78002,23180500,3.50715
577,14.59,15.75998,14.59,15.35,29668100,3.6424
578,15.30001,15.59002,15.14999,15.26001,14979000,3.62104
579,15.21002,15.89002,15.08002,15.79998,19767900,3.74917
580,15.77001,16.15001,15.49998,16.04999,21036300,3.8085
581,15.90001,16.16,15.69001,15.82,14509000,3.75392
582,15.74999,16.02002,15.61999,15.78,10915100,3.74443
583,15.7,16.08999,15.59002,15.65999,11322300,3.71595
584,15.59002,16.36002,15.55002,16.30998,21877500,3.87019
585,16.34999,16.58001,16.06002,16.32002,15998700,3.87257
586,16.33,16.89999,16.29,16.56998,23177600,3.93189
587,16.67001,17.37998,16.67001,17.00002,21797300,4.03393
588,17.05001,17.07998,16.64998,16.89999,16518600,4.01019
589,16.79001,17.69001,16.79001,17.49999,23788900,4.15257
590,17.60001,17.66999,17.31001,17.4,12737300,4.12884
591,17.4,17.83999,17.32999,17.56001,16162400,4.16681
592,17.56001,18.88001,17.53999,18.63001,30440100,4.42071
593,18.65998,19.19,18.39998,18.51,22117100,4.39223
594,18.52998,18.94999,18.38,18.79002,14209600,4.45868
595,18.88001,19.13002,18.51,18.79002,16013600,4.45868
596,18.79002,18.79002,18.79002,18.79002,0,4.45868
597,18.79002,18.79002,18.79002,18.79002,0,4.45868
598,18.79002,18.79002,18.79002,18.79002,0,4.45868
599,18.92002,18.99998,17.90001,18.15002,19980700,4.30681
600,18,18.51999,17.62,18.47999,18910400,4.38511
601,18.45002,18.76001,18,18.51999,17985000,4.3946
602,18.51999,18.94999,18.38,18.68999,17694100,4.43494
603,18.55999,19.71999,18.55999,19.71999,35111600,4.67935
604,19.71,20.18998,19.07999,19.23001,28359100,4.56308
605,19.11999,20.17,19.07,19.96999,22061900,4.73867
606,20.13,20.80001,19.97998,20.17,19802900,4.78613
607,20.3,21.59998,20.25001,20.94,31613400,4.96885
608,20.73,21.15001,20.39999,20.52,16825000,4.86918
609,20.50002,20.85001,20.20002,20.68001,15484500,4.90715
610,20.77,22.22,20.42001,21.76998,31979300,5.16579
611,21.93998,22.16002,21.29998,21.59998,29480700,5.12545
612,21.35002,21.87001,20.80001,21.31002,19611000,5.05665
613,21.08998,21.83001,19.95001,20.80001,32925300,4.93563
614,20.65998,20.86,20.21001,20.47999,15575900,4.85969
615,20.84002,21.38998,20.69999,21.07999,20554100,5.00206
616,21.28999,21.78001,20.99998,21.74001,20841300,5.15868
617,21.8,21.92,21.29998,21.45,19102400,5.08986
618,21.58,21.87001,20.55001,20.68001,21418900,4.90715
619,20.6,20.97001,20.34001,20.81,12220100,4.938
620,20.99998,21.24,19.84998,20.22999,17937600,4.80037
621,19.91001,20.56,19.90002,20.22999,11110500,4.80037
622,20.31998,20.64999,20.26999,20.54002,11921400,4.87393
623,20.54002,21.33,20.43,21.25998,18239500,5.04477
624,21.10001,21.70001,20.89001,21.48002,20259000,5.09699
625,21.48002,21.48002,21.48002,21.48002,0,5.09699
626,21.48002,21.48002,21.48002,21.48002,0,5.09699
627,21.48002,21.48002,21.48002,21.48002,0,5.09699
628,21.48002,21.48002,21.48002,21.48002,0,5.09699
629,21.48002,21.48002,21.48002,21.48002,0,5.09699
630,21.70001,22.57998,21.24999,22.44999,32468800,5.32715
631,22.39999,22.57998,21.88,22.21001,19453300,5.27021
632,22.17001,23.29999,22.17001,23.03999,24602200,5.46715
633,22.9,23.5,22.10998,22.19998,30099100,5.26783
634,22.25001,22.95,22.19998,22.42001,15769300,5.32004
635,22.35,23.45001,22.35,23.37,20716100,5.54546
636,23.34998,24.35999,23.11001,23.47998,28992100,5.57156
637,23.62001,24.09001,22.99999,23.76999,16230000,5.64037
638,24.19998,24.96998,23.88001,24.1,23452100,5.71868
639,23.89999,25.34999,23.8,25.12999,27972500,5.96309
640,25.16999,25.47998,24.49998,25.40002,28954400,6.02716
641,25.49002,26.57999,24.49998,26.45998,26539400,6.27868
642,26.65001,29.08001,26.19999,28.45999,38246600,6.75326
643,28.58,29.09999,26.60001,27.65998,36146200,6.56343
644,27.80001,28.18001,25.85,26.19999,37782100,6.21699
645,25.88001,26.79,25.51,26.30002,16713200,6.24072
646,26.18001,26.77002,24.79998,25.24001,23972600,5.98919
647,25.13998,25.50001,24.60001,25.15001,15219400,5.96784
648,25.02002,25.59999,24.99999,25.32001,14968700,6.00818
649,25.34999,27.6,25.21,26.91999,29307100,6.38784
650,27.09998,28.19999,26.83,27.99998,36665100,6.64411
651,28.19999,28.41,26.83,27.07001,23073900,6.42343
652,27.07001,28.19,26.87999,27.94,20769800,6.62987
653,27.94999,29,27.71001,28.82001,27169000,6.83869
654,28.60002,29.39,28.10001,28.10001,20202000,6.66784
655,28.07998,28.49,27.12001,28.39002,20621900,6.73666
656,28.10001,28.45999,27.50001,28.02999,18547300,6.65123
657,27.99998,28.28999,27.3,27.64999,14753700,6.56106
658,27.20001,27.3,24.89002,26.00002,22665900,6.16954
659,26.05001,26.92998,26.01001,26.34002,16556300,6.25021
660,26.35001,27.55999,26.19999,27.38999,13825100,6.49936
661,27.80001,28.18001,25.88001,26.36999,28283300,6.25733
662,26.15,26.19999,24.78,25.03001,28463100,5.93936
663,25.03001,25.03001,25.03001,25.03001,0,5.93936
664,25.03001,25.03001,25.03001,25.03001,0,5.93936
665,24.90001,26.85002,24.43001,26.75998,24310200,6.34987
666,26.79999,28.13002,26.32999,27.6,25488300,6.54919
667,27.49002,27.80001,26.60001,27.47999,13930700,6.52072
668,27.69998,28.75,27.29001,27.6,21933200,6.54919
669,27.60999,27.94,26.91999,27.04999,14547700,6.41868
670,27.29001,27.29001,26.19999,27.17,9697800,6.44716
671,26.54998,27.77,26.54998,27.76001,13262900,6.58716
672,27.69998,29.20002,27.55,28.88,32296100,6.85293
673,28.67998,30.46998,28.49999,29.98999,40690900,7.11632
674,29.99998,32.16999,29.6,31.56999,39468100,7.49123
675,31.25001,34.55999,31.01,34.50999,52277700,8.18887
676,34.5,34.85,33.06,33.90001,41315100,8.04412
677,34.20001,36.89,33.99999,36.89,48486900,8.75362
678,37.10001,38.20001,33.19998,33.35999,66338200,7.91598
679,33.61,35.68002,32.41001,35.36999,63564600,8.39293
680,35.36999,35.36999,35.36999,35.36999,0,8.39293
681,35.36999,35.36999,35.36999,35.36999,0,8.39293
682,35.36999,35.36999,35.36999,35.36999,0,8.39293
683,35.4,38,35.02999,37.45,47272200,8.8865
684,37.60002,39.14001,36.59999,38.42001,41693300,9.11667
685,38.39999,39.45,37.22002,38.64999,40762000,9.17124
686,38.25001,38.44998,36.72,37.36999,30959800,8.86751
687,39.96999,41.11001,38.09999,41.11001,88313800,9.75498
688,42.91982,45.22007,42.79985,45.22007,104604900,10.73026
689,43.99993,44.55002,41.5,43.7901,83725700,10.39094
690,43.00008,45.54988,42.79985,43.99993,47468500,10.44073
691,43.59991,43.59991,39.59998,39.59998,79672800,9.39667
692,38.99998,42.65982,38.85001,42.29993,61621400,10.03734
693,41.53001,43.64003,40.30001,42.81992,63834100,10.16073
694,42.10012,44.10987,41.55998,42.67989,37175500,10.1275
695,42.57999,46.95017,42.42992,46.19987,62894500,10.96275
696,45.79984,48.2698,44.58012,47.70007,47709300,11.31873
697,45.60003,46.74996,43.99993,45.07001,47601000,10.69465
698,44.89989,46.68015,43.59991,44.35022,33322100,10.52385
699,44.65996,46.36999,44.39996,45.69994,29045100,10.84412
700,46.40009,47.69003,45.69994,46.35996,23309400,11.00074
701,46.35996,46.35996,46.35996,46.35996,0,11.00074
702,43.80013,45.29991,42.51018,44.18009,48250600,10.48348
703,43.84987,46.49999,42.57999,42.57999,50730300,10.10379
704,41.70001,42.39983,40.40998,41.17998,43617500,9.77158
705,41.59999,42.50015,40.69999,41.95006,27123000,9.95432
706,41.85977,41.85977,37.75999,39.24999,47424300,9.31362
707,20.99,21.68001,20.62001,20.97999,29293400,9.50947
708,20.73999,23.07008,20.73999,22.46992,63784100,10.18481
709,22.48004,24.0999,22.13002,23.95998,59076200,10.8602
710,23.95998,23.95998,23.95998,23.95998,0,10.8602
711,23.95998,23.95998,23.95998,23.95998,0,10.8602
712,23.95998,23.95998,23.95998,23.95998,0,10.8602
713,23.80004,26.35996,22.74998,26.35996,77178200,11.94802
714,25.49998,28.99996,25.49998,28.31004,81996900,12.83192
715,28.6,29.85994,26.97992,27.5,103618800,12.46476
716,27.19992,28.90008,26.64002,28.31994,62319000,12.83641
717,27.80008,29.45008,27.1601,27.3999,64131700,12.41939
718,26.55004,28.36988,26.20002,26.71988,48129900,12.11116
719,26.00004,26.55004,24.57994,26.00004,53065800,11.78488
720,26.00994,26.18,23.40008,23.40008,49328700,10.60641
721,22.19998,25.1999,21.06001,24.75,96135900,11.21828
722,24.00992,27.23006,23.91004,27.23006,91729500,12.34241
723,27.63002,28.29992,25.49998,26.5001,85043500,12.01154
724,25.9501,27.19002,25.36006,25.9501,53009800,11.76225
725,25.9501,27.56996,25.38008,27.34996,61762500,12.39675
726,27.36008,29.8001,27.10004,29.02988,79860700,13.1582
727,29.12008,31.92992,28.27,31.92992,111444200,14.47268
728,32.40006,33.13992,31.06994,31.58012,82723800,14.31413
729,31.50004,32.7899,28.99996,28.99996,70183300,13.14464
730,28.00006,30.7901,27.14008,30.33998,74263700,13.75202
731,30.18004,31.35,29.39992,31.08006,61598300,14.08747
732,30.6999,31.76008,29.94992,30.1499,62788900,13.66586
733,30.29994,31.39994,28.99996,30.95994,61183300,14.03303
734,30.69,32.86998,30.49992,31.19996,75880800,14.14182
735,31.30006,32.29996,30.55998,32.05004,60376000,14.52713
736,32.25992,33.97988,32.25992,32.80992,54979800,14.87156
737,32.8999,33.17006,31.26992,32.13012,58814900,14.56343
738,31.87008,32.60004,31.19996,31.32008,39322300,14.19626
739,31.32008,32.71994,30.60002,30.99998,53392100,14.05118
740,30.4601,31.87998,30.1499,31.6899,38809600,14.36389
741,31.61004,32.36992,31.19996,31.94994,40408900,14.48176
742,32.40006,34.2001,32.18006,33.52998,66507600,15.19793
743,33.59994,33.59994,30.40004,30.42006,71727900,13.78832
744,30.40004,31.04992,28.88006,30.16992,45438900,13.67494
745,29.41994,30.60992,28.99996,29.06992,27134200,13.17635
746,28.99996,29.59,26.53002,28.00006,36507100,12.69142
747,27.89996,28.49,27.19992,27.54994,22504300,12.4874
748,27.69998,29.72002,27.47998,29.39002,39147800,13.32144
749,29.67008,30.51004,29.19994,29.48,34118700,13.36222
750,29.08994,29.7099,28.00006,28.90008,31928700,13.09937
751,28.79008,29.78008,28.79008,29.45008,27813600,13.34866
752,29.65006,29.89998,28.09994,28.13998,29317200,12.75484
753,28.00006,28.75004,27.47998,28.29992,25992800,12.82733
754,28.18002,28.57998,27.08992,27.47998,24233700,12.45569
755,27.30992,27.92988,26.02006,26.66004,34169600,12.08404
756,26.81008,29.32996,26.81008,29.32996,50180200,13.29422
757,29.8001,30.64996,28.88006,30.20996,64667000,13.69309
758,30.00008,30.2599,29.34998,29.65996,28000200,13.44379
759,29.23008,31.52006,28.99996,29.96004,51379600,13.57981
760,29.45008,30.84994,29.12008,30.44998,35088400,13.80188
761,30.8,31.39994,29.85994,30.66008,31008500,13.89711
762,30.66008,30.8,29.67998,29.87006,26817900,13.53902
763,29.94992,31.35,29.65006,30.7901,43342600,13.95604
764,30.8,32.73006,30.53006,31.9,59487300,14.45912
765,31.32998,32.49994,31.1399,31.83994,35393100,14.4319
766,31.83994,31.83994,31.83994,31.83994,0,14.4319
767,31.83994,31.83994,31.83994,31.83994,0,14.4319
768,31.83994,31.83994,31.83994,31.83994,0,14.4319
769,31.83994,31.83994,31.83994,31.83994,0,14.4319
770,31.83994,31.83994,31.83994,31.83994,0,14.4319
771,31.83994,31.83994,31.83994,31.83994,0,14.4319
772,31.83994,31.83994,31.83994,31.83994,0,14.4319
773,31.83994,31.83994,31.83994,31.83994,0,14.4319
774,31.83994,31.83994,31.83994,31.83994,0,14.4319
775,31.83994,31.83994,31.83994,31.83994,0,14.4319
776,31.83994,31.83994,31.83994,31.83994,0,14.4319
777,31.83994,31.83994,31.83994,31.83994,0,14.4319
778,31.83994,31.83994,31.83994,31.83994,0,14.4319
779,31.83994,31.83994,31.83994,31.83994,0,14.4319
780,31.83994,31.83994,31.83994,31.83994,0,14.4319
781,31.83994,31.83994,31.83994,31.83994,0,14.4319
782,31.83994,31.83994,31.83994,31.83994,0,14.4319
783,31.83994,31.83994,31.83994,31.83994,0,14.4319
784,31.83994,31.83994,31.83994,31.83994,0,14.4319
785,31.83994,31.83994,31.83994,31.83994,0,14.4319
786,31.83994,31.83994,31.83994,31.83994,0,14.4319
787,31.83994,31.83994,31.83994,31.83994,0,14.4319
788,31.83994,31.83994,31.83994,31.83994,0,14.4319
789,31.83994,31.83994,31.83994,31.83994,0,14.4319
790,31.83994,31.83994,31.83994,31.83994,0,14.4319
791,31.83994,31.83994,31.83994,31.83994,0,14.4319
792,31.83994,31.83994,31.83994,31.83994,0,14.4319
793,31.83994,31.83994,31.83994,31.83994,0,14.4319
794,31.83994,31.83994,31.83994,31.83994,0,14.4319
795,35.02004,35.02004,35.02004,35.02004,1575200,15.87332
796,38.52002,38.52002,38.52002,38.52002,1068600,17.45974
797,42.37002,42.37002,41.11008,42.37002,109525300,19.2048
798,42.37002,42.37002,42.37002,42.37002,0,19.2048
799,39.95002,45.36994,39.11006,42.57,77025000,19.29545
800,43.0001,46.57004,41.99998,44.19998,53739600,20.03426
801,44.19998,45.65,40.32006,43.80002,53808400,19.85297
802,43.80002,45.80004,42.59992,43.02012,43291100,19.49947
803,42.10008,47.32002,42.10008,47.32002,51760200,21.44846
804,48.48008,52.05002,47.52,51.30004,48740100,23.25246
805,50.44996,51.30004,46.17008,46.17008,37140900,20.92724
806,42.7999,43.25992,41.55008,41.55008,64806800,18.83316
807,41.55998,43.38994,40.50002,41.92012,34858800,19.00088
808,41.62994,41.93002,37.73,37.90006,62818300,17.17873
809,37.00994,41.60002,36.03996,40.72002,53957700,18.45692
810,41.07994,42.83004,37.97992,41.95004,53004600,19.01444
811,41.09006,42.17004,39.79998,40.72002,32757200,18.45692
812,40.19994,40.21006,36.65002,36.72988,37397200,16.64833
813,35.86,38.2701,34.56002,36.74,33515900,16.65292
814,36.74,37.11994,35.3001,35.48996,23753600,16.08632
815,35.24994,38.92988,34.51008,38.6001,34835800,17.49604
816,38.5,38.85992,36.56994,36.83988,29799300,16.69819
817,36.58006,39.29992,36.25006,37.77994,28922800,17.12429
818,37.20002,41.11998,36.65002,39.42994,38771300,17.87217
819,39.20004,39.42004,37.66994,37.90006,22887000,17.17873
820,38.01006,39.29002,37.15008,38.25008,23334600,17.33738
821,38.12006,41.16992,37.90006,38.91008,34363600,17.63654
822,38.5,41.99008,38.30002,41.31996,38525400,18.72885
823,41.1499,42.59992,40.76996,40.89998,33553500,18.53849
824,41.55998,42.94004,40.85994,41.66008,26773200,18.88301
825,41.99998,43.38994,41.55998,42.37992,28720500,19.20929
826,42.47012,42.68,40.85004,41.93002,27478800,19.00537
827,41.58,42.6701,41.03,41.75006,21462400,18.9238
828,41.95004,42.37002,39.99996,40.78008,21134900,18.48414
829,40.78008,40.78008,39.11006,39.40002,20570800,17.85861
830,39.00006,40.52004,38.85002,39.49,18342700,17.8994
831,39.07992,42.37992,39.07992,41.38002,30655100,18.75607
832,41.4799,42.7999,41.20006,41.73004,24437700,18.91473
833,41.42996,43.51996,41.40004,42.94994,32249200,19.46766
834,41.00008,41.20006,38.65994,38.65994,38968000,17.52316
835,35.90004,37.68006,34.78992,37.09992,38787100,16.81606
836,37.00004,37.95,35.50998,35.59006,26425300,16.13169
837,35.2,35.75,32.09998,32.47992,55828200,14.72198
838,32.62996,33.8899,32.27994,33.30008,30514600,15.09373
839,33.4499,35.35994,33.1001,34.96988,32146500,15.85059
840,35.02004,35.61998,34.5499,34.91994,21781600,15.82795
841,35.28008,38.41002,35.28008,38.41002,56769000,17.40988
842,37.99994,41.18004,37.90006,39.79998,48876800,18.0399
843,39.51002,41.18004,38.89996,39.6,34659700,17.94925
844,39.09994,41.00008,39.09994,40.08004,28549700,18.16684
845,40.01008,40.34998,37.09992,37.79996,31173900,17.13336
846,37.88004,38.36998,35.81996,38.14998,22773300,17.29201
847,38.14998,38.14998,38.14998,38.14998,0,17.29201
848,38.14998,38.14998,38.14998,38.14998,0,17.29201
849,38.14998,38.14998,38.14998,38.14998,0,17.29201
850,38.14998,38.14998,38.14998,38.14998,0,17.29201
851,38.14998,38.14998,38.14998,38.14998,0,17.29201
852,39.79998,41.77998,38.52002,39.79998,39848700,18.0399
853,39.00006,41.67988,38.80008,40.01008,28510600,18.13513
854,39.95002,41.31006,39.44006,39.66006,27664500,17.97648
855,39.49,41.25,38.51012,40.8001,37365800,18.49322
856,40.8001,40.8001,40.8001,40.8001,0,18.49322
857,40.87996,44.88,40.71012,44.88,52238600,20.34249
858,46.50008,47.1999,45.29998,46.0999,48892300,20.89542
859,46.3001,48.24996,45.07008,45.22012,45215600,20.49665
860,44.81004,46.62988,43.0001,46.00002,37604800,20.85015
861,47.01994,50.6,46.81996,50.6,52706000,22.93516
862,50.68998,51.98996,48.02996,48.18,48800200,21.83826
863,47.87992,50.66006,47.3,48.18,38532500,21.83826
864,48.20002,49.91008,47.47996,49.29012,34057900,22.34144
865,49.0501,50.00006,47.54992,49.80998,27409000,22.57707
866,49.5,51.52004,48.88004,51.52004,33450300,23.35218
867,52.18994,52.55008,46.62988,46.90004,50718400,21.2581
868,47.3,51.50002,46.00002,51.21006,48844600,23.21168
869,50.57998,50.7001,47.71998,49.01006,31585600,22.2145
870,48.11004,50.4999,48.00004,49.80008,28184400,22.57258
871,49.41002,50.99996,47.78004,49.39,35365100,22.38671
872,49.5,54.32988,49.45996,54.32988,69020100,24.62578
873,53.96006,54.20998,52.67988,53.48002,39241800,24.24057
874,52.60002,55.50006,51.78008,52.1499,42967600,23.63767
875,51.5999,52.33998,49.6001,51.10006,30466900,23.16182
876,51.5999,52.59012,50.09994,52.29994,34795000,23.70568
877,51.7,53.59992,50.47988,51.39992,29126600,23.29773
878,51.39992,51.39992,51.39992,51.39992,0,23.29773
879,51.39992,51.39992,51.39992,51.39992,0,23.29773
880,51.39992,51.39992,51.39992,51.39992,0,23.29773
881,51.39992,51.39992,51.39992,51.39992,0,23.29773
882,50.95002,52.51994,49.78006,52.33008,20438300,23.71934
883,52.71992,53.32008,50.77006,51.81,25232500,23.48361
884,51.61002,54.24012,49.80008,51.49012,30589800,23.33862
885,50.4999,52.00008,48.90006,49.92988,30408400,22.63142
886,49.80008,50.33006,46.46004,46.6499,36881800,21.14472
887,46.13994,47.47006,45.1,46.88002,27390100,21.24902
888,47.10002,48.33004,46.26006,48.00004,30603600,21.75669
889,47.76992,48.99004,46.99992,47.76992,23867200,21.65238
890,47.89994,48.35996,46.02004,46.88002,18597500,21.24902
891,46.68004,46.68004,44.68002,44.90002,28070500,20.35156
892,44.50006,46.48996,44.50006,46.28998,21945800,20.98158
893,46.50008,50.6,46.26006,49.74992,50214200,22.54985
894,49.5,51.94992,47.47006,47.78994,43187000,21.66146
895,47.3,50.7001,44.9999,50.49,40920100,22.8853
896,52.18004,52.58,49.01006,49.3999,41616800,22.3912
897,49.3999,49.3999,49.3999,49.3999,0,22.3912
898,49.3999,49.3999,49.3999,49.3999,0,22.3912
899,50.09994,50.73992,46.61008,46.90004,37471300,21.2581
900,47.05008,47.56994,45.80004,46.15006,23130900,20.91816
901,46.00002,46.0999,41.6999,44.19998,39785300,20.03426
902,43.80002,44.96998,41.95004,42.70992,32374000,19.35887
903,42.02,43.29996,41.45988,43.14992,29177800,19.5583
904,42.5799,43.5501,41.77008,42.70992,19446700,19.35887
905,42.48992,46.9799,42.39994,45.91994,53416500,20.81386
906,45.65,47.16998,45.40008,46.57994,22692700,21.11301
907,46.90004,46.90004,44.9999,45.14994,18487600,20.46484
908,44.99,47.16008,44.99,47.08,21760800,21.33967
909,47.05008,47.14996,45.99012,46.88002,20767000,21.24902
910,46.90004,47.71008,46.50008,47.14996,24057600,21.37138
911,46.88992,46.94998,43.0001,43.79012,23089900,19.84848
912,43.38004,43.49994,40.87996,43.27994,26384300,19.61724
913,39.99996,41.49992,39.99996,40.78998,37292000,18.48863
914,40.3799,41.40004,39.40002,40.19994,27543800,18.22118
915,40.26,41.49992,40.26,40.89998,21240400,18.53849
916,40.94002,41.42996,38.37988,39.13008,21532800,17.73626
917,39.18992,39.57008,35.70006,36.80006,31192700,16.68014
918,36.69006,37.59998,36.16008,37.35006,20078800,16.92944
919,37.51,38.28,37.13006,37.81008,15235800,17.13795
920,38.14008,38.52002,36.09012,37.68996,19883600,17.0835
921,37.79996,38.5,37.26008,37.81008,17790300,17.13795
922,37.35006,38.52002,36.7499,38.21994,17439500,17.32372
923,38.21994,38.21994,38.21994,38.21994,0,17.32372
924,36.67994,37.95,35.94008,37.55994,23768200,17.02457
925,37.99994,39.40002,37.99994,38.89996,22809500,17.63195
926,39.29992,39.33996,38.36008,38.47998,26034700,17.44159
927,37.59998,38.89006,36.87992,38.54004,18528800,17.46881
928,38.6001,39.88006,38.45006,38.58008,17445500,17.48696
929,38.3999,39.44996,38.34996,39.00006,14949800,17.67732
930,39.05,39.33006,38.19992,38.78006,11465900,17.57761
931,38.80008,39.68008,38.6001,39.00006,13632100,17.67732
932,38.65004,39.64004,38.58998,38.98004,11709700,17.66825
933,38.5,39.6,38.30002,38.89996,14214700,17.63195
934,39.00006,39.31004,35.79994,35.99002,32058500,16.31298
935,35.79994,36.3,33.81004,34.62998,27296500,15.69652
936,34.7501,37.99994,34.01002,37.07,30941800,16.8025
937,36.60008,36.93998,34.98,35.39998,23101600,16.04554
938,35.00002,36.3,34.58004,34.93996,25121200,15.83703
939,35.04996,35.75,34.45002,35.3001,18708100,16.00026
940,35.39998,36.10002,35.21012,35.57994,15230200,16.12711
941,35.57994,35.57994,35.57994,35.57994,0,16.12711
942,35.57994,35.57994,35.57994,35.57994,0,16.12711
943,35.70006,36.31012,35.11992,36.23994,16079700,16.42626
944,36.3,38.19992,36.01994,37.22994,31630500,16.87499
945,37.00004,37.70008,36.58006,36.65992,16112000,16.61662
946,36.3,37.04998,36.27008,36.45004,10480000,16.52149
947,36.56994,36.78004,34.40008,34.54,24827000,15.65574
948,34.76,35.6499,34.49996,35.35004,12465700,16.0229
949,35.6499,38.69008,35.44992,36.69996,28144000,16.63477
950,36.4001,37.20002,36.12994,36.89004,11502500,16.72093
951,37.00004,37.73,36.60008,36.9501,16972000,16.74815
952,36.76992,37.20002,35.0999,35.90994,17638900,16.27668
953,37.20002,37.79996,36.25996,37.05988,23736500,16.79791
954,37.70008,39.31994,37.62,38.69998,40403200,17.54131
955,38.5,39.09004,38.01006,38.87994,17222500,17.62288
956,39.11996,41.40994,39.09994,40.2501,35368900,18.24392
957,40.19994,41.99998,39.55006,41.9001,32488400,18.99181
958,42.2499,42.50004,41.20006,41.9001,25292600,18.99181
959,41.88008,41.95994,40.74994,40.98996,18958900,18.57927
960,40.85004,42.24,40.85004,41.86006,17372700,18.97366
961,41.88008,41.95994,39.71,40.0499,23422500,18.15318
962,40.01008,41.26012,39.6,40.89998,13738100,18.5706
963,40.89998,40.89998,40.89998,40.89998,0,18.5706
964,40.72002,41.78988,40.72002,41.16002,15194000,18.68867
965,41.44008,42.68,41.00998,42.50994,25134700,19.3016
966,43.05004,45.87,42.68,45.63988,36661600,20.72274
967,45.29998,46.3001,44.39996,45.25004,28360300,20.54574
968,45.18008,45.69994,44.01012,44.74008,17599900,20.31419
969,44.79992,46.76012,44.66,45.80004,25408100,20.79546
970,45.69994,48.99994,45.2001,46.5201,32338900,21.12241
971,46.75,48.38988,46.33002,47.85,25433900,21.72625
972,47.80006,48.19012,47.01994,47.80006,15587400,21.70357
973,48.60988,49.19992,47.47006,47.89004,18219500,21.74443
974,47.89994,48.79006,46.50998,48.2999,19642700,21.93052
975,48.2999,48.59008,45.9701,46.00992,19568000,20.89076
976,45.98,46.79994,43.78,45.2001,23230500,20.52306
977,44.79992,45.29998,41.8,43.16004,32816800,19.59677
978,42.50004,45.5499,42.21008,45.36004,24963700,20.59568
979,44.1001,45.89002,44.1001,44.88,20111500,20.37772
980,44.79992,45.38996,42.9,44.19998,18891900,20.06896
981,43.93994,45.27996,43.71994,44.97988,20326500,20.42307
982,44.70004,44.9999,43.45,43.75998,29020000,19.86918
983,43.49004,44.4499,41.6999,43.8999,26560700,19.93271
